Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipus_Compravendes,N_compravendes,Tipus_Preu_Mitja,Valor,Tipus_Superficie,M2
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Total. Milers d'euros,582.2,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Total. Milers d'euros,582.2,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Total. Milers d'euros,582.2,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Total. Milers d'euros,582.2,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Nou. Milers d'euros,4687.5,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Nou. Milers d'euros,4687.5,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Nou. Milers d'euros,4687.5,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Nou. Milers d'euros,4687.5,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Usat. Milers d'euros,391.3,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Usat. Milers d'euros,391.3,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Usat. Milers d'euros,391.3,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Usat. Milers d'euros,391.3,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Total. Euros/m2 construït,4919.3,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Total. Euros/m2 construït,4919.3,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Total. Euros/m2 construït,4919.3,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Total. Euros/m2 construït,4919.3,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Nou. Euros/m2 construït,15275.8,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Nou. Euros/m2 construït,15275.8,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Nou. Euros/m2 construït,15275.8,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Nou. Euros/m2 construït,15275.8,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Usat. Euros/m2 construït,4437.6,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Usat. Euros/m2 construït,4437.6,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Usat. Euros/m2 construït,4437.6,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou lliure,3,Usat. Euros/m2 construït,4437.6,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Total. Milers d'euros,582.2,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Total. Milers d'euros,582.2,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Total. Milers d'euros,582.2,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Total. Milers d'euros,582.2,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Nou. Milers d'euros,4687.5,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Nou. Milers d'euros,4687.5,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Nou. Milers d'euros,4687.5,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Nou. Milers d'euros,4687.5,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Usat. Milers d'euros,391.3,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Usat. Milers d'euros,391.3,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Usat. Milers d'euros,391.3,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Usat. Milers d'euros,391.3,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Total. Euros/m2 construït,4919.3,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Total. Euros/m2 construït,4919.3,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Total. Euros/m2 construït,4919.3,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Total. Euros/m2 construït,4919.3,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Nou. Euros/m2 construït,15275.8,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Nou. Euros/m2 construït,15275.8,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Nou. Euros/m2 construït,15275.8,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Nou. Euros/m2 construït,15275.8,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Usat. Euros/m2 construït,4437.6,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Usat. Euros/m2 construït,4437.6,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Usat. Euros/m2 construït,4437.6,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge nou protegit,1,Usat. Euros/m2 construït,4437.6,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Total. Milers d'euros,582.2,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Total. Milers d'euros,582.2,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Total. Milers d'euros,582.2,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Total. Milers d'euros,582.2,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Nou. Milers d'euros,4687.5,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Nou. Milers d'euros,4687.5,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Nou. Milers d'euros,4687.5,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Nou. Milers d'euros,4687.5,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Usat. Milers d'euros,391.3,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Usat. Milers d'euros,391.3,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Usat. Milers d'euros,391.3,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Usat. Milers d'euros,391.3,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Total. Euros/m2 construït,4919.3,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Total. Euros/m2 construït,4919.3,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Total. Euros/m2 construït,4919.3,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Total. Euros/m2 construït,4919.3,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Nou. Euros/m2 construït,15275.8,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Nou. Euros/m2 construït,15275.8,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Nou. Euros/m2 construït,15275.8,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Nou. Euros/m2 construït,15275.8,Habitatge usat,89.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Usat. Euros/m2 construït,4437.6,Total,97.4
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Usat. Euros/m2 construït,4437.6,Habitatge nou lliure,306.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Usat. Euros/m2 construït,4437.6,Habitatge nou protegit,90.0
2019,1,2,Eixample,5,el Fort Pienc,Habitatge usat,55,Usat. Euros/m2 construït,4437.6,Habitatge usat,89.4
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou lliure,0,Total. Milers d'euros,297.2,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou lliure,0,Total. Milers d'euros,297.2,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou lliure,0,Usat. Milers d'euros,297.2,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou lliure,0,Usat. Milers d'euros,297.2,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou lliure,0,Total. Euros/m2 construït,4379.3,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou lliure,0,Total. Euros/m2 construït,4379.3,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou lliure,0,Usat. Euros/m2 construït,4379.3,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou lliure,0,Usat. Euros/m2 construït,4379.3,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou protegit,0,Total. Milers d'euros,297.2,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou protegit,0,Total. Milers d'euros,297.2,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou protegit,0,Usat. Milers d'euros,297.2,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou protegit,0,Usat. Milers d'euros,297.2,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou protegit,0,Total. Euros/m2 construït,4379.3,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou protegit,0,Total. Euros/m2 construït,4379.3,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou protegit,0,Usat. Euros/m2 construït,4379.3,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge nou protegit,0,Usat. Euros/m2 construït,4379.3,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge usat,15,Total. Milers d'euros,297.2,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge usat,15,Total. Milers d'euros,297.2,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge usat,15,Usat. Milers d'euros,297.2,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge usat,15,Usat. Milers d'euros,297.2,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge usat,15,Total. Euros/m2 construït,4379.3,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge usat,15,Total. Euros/m2 construït,4379.3,Habitatge usat,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge usat,15,Usat. Euros/m2 construït,4379.3,Total,73.9
2019,1,2,Eixample,6,la Sagrada Família,Habitatge usat,15,Usat. Euros/m2 construït,4379.3,Habitatge usat,73.9
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Total. Milers d'euros,475.3,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Total. Milers d'euros,475.3,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Total. Milers d'euros,475.3,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Total. Milers d'euros,475.3,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Nou. Milers d'euros,424.4,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Nou. Milers d'euros,424.4,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Nou. Milers d'euros,424.4,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Nou. Milers d'euros,424.4,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Usat. Milers d'euros,492.3,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Usat. Milers d'euros,492.3,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Usat. Milers d'euros,492.3,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Usat. Milers d'euros,492.3,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Total. Euros/m2 construït,4819.8,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Total. Euros/m2 construït,4819.8,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Total. Euros/m2 construït,4819.8,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Total. Euros/m2 construït,4819.8,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Nou. Euros/m2 construït,5088.9,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Nou. Euros/m2 construït,5088.9,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Nou. Euros/m2 construït,5088.9,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Nou. Euros/m2 construït,5088.9,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Usat. Euros/m2 construït,4730.1,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Usat. Euros/m2 construït,4730.1,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Usat. Euros/m2 construït,4730.1,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou lliure,40,Usat. Euros/m2 construït,4730.1,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Total. Milers d'euros,475.3,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Total. Milers d'euros,475.3,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Total. Milers d'euros,475.3,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Total. Milers d'euros,475.3,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Nou. Milers d'euros,424.4,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Nou. Milers d'euros,424.4,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Nou. Milers d'euros,424.4,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Nou. Milers d'euros,424.4,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Usat. Milers d'euros,492.3,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Usat. Milers d'euros,492.3,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Usat. Milers d'euros,492.3,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Usat. Milers d'euros,492.3,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Total. Euros/m2 construït,4819.8,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Total. Euros/m2 construït,4819.8,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Total. Euros/m2 construït,4819.8,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Total. Euros/m2 construït,4819.8,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Nou. Euros/m2 construït,5088.9,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Nou. Euros/m2 construït,5088.9,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Nou. Euros/m2 construït,5088.9,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Nou. Euros/m2 construït,5088.9,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Usat. Euros/m2 construït,4730.1,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Usat. Euros/m2 construït,4730.1,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Usat. Euros/m2 construït,4730.1,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge nou protegit,3,Usat. Euros/m2 construït,4730.1,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Total. Milers d'euros,475.3,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Total. Milers d'euros,475.3,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Total. Milers d'euros,475.3,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Total. Milers d'euros,475.3,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Nou. Milers d'euros,424.4,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Nou. Milers d'euros,424.4,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Nou. Milers d'euros,424.4,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Nou. Milers d'euros,424.4,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Usat. Milers d'euros,492.3,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Usat. Milers d'euros,492.3,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Usat. Milers d'euros,492.3,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Usat. Milers d'euros,492.3,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Total. Euros/m2 construït,4819.8,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Total. Euros/m2 construït,4819.8,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Total. Euros/m2 construït,4819.8,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Total. Euros/m2 construït,4819.8,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Nou. Euros/m2 construït,5088.9,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Nou. Euros/m2 construït,5088.9,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Nou. Euros/m2 construït,5088.9,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Nou. Euros/m2 construït,5088.9,Habitatge usat,94.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Usat. Euros/m2 construït,4730.1,Total,91.5
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Usat. Euros/m2 construït,4730.1,Habitatge nou lliure,83.1
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Usat. Euros/m2 construït,4730.1,Habitatge nou protegit,76.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Habitatge usat,123,Usat. Euros/m2 construït,4730.1,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Total. Milers d'euros,396.3,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Total. Milers d'euros,396.3,Habitatge nou lliure,71.8
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Total. Milers d'euros,396.3,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Nou. Milers d'euros,283.0,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Nou. Milers d'euros,283.0,Habitatge nou lliure,71.8
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Nou. Milers d'euros,283.0,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Usat. Milers d'euros,407.0,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Usat. Milers d'euros,407.0,Habitatge nou lliure,71.8
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Usat. Milers d'euros,407.0,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Total. Euros/m2 construït,4262.4,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Total. Euros/m2 construït,4262.4,Habitatge nou lliure,71.8
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Total. Euros/m2 construït,4262.4,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Nou. Euros/m2 construït,3932.0,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Nou. Euros/m2 construït,3932.0,Habitatge nou lliure,71.8
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Nou. Euros/m2 construït,3932.0,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Usat. Euros/m2 construït,4293.6,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Usat. Euros/m2 construït,4293.6,Habitatge nou lliure,71.8
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou lliure,5,Usat. Euros/m2 construït,4293.6,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou protegit,0,Total. Milers d'euros,396.3,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou protegit,0,Total. Milers d'euros,396.3,Habitatge nou lliure,71.8
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou protegit,0,Total. Milers d'euros,396.3,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou protegit,0,Nou. Milers d'euros,283.0,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou protegit,0,Nou. Milers d'euros,283.0,Habitatge nou lliure,71.8
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou protegit,0,Nou. Milers d'euros,283.0,Habitatge usat,94.3
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou protegit,0,Usat. Milers d'euros,407.0,Total,92.5
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Habitatge nou protegit,0,Usat. Milers d'euros,407.0,Habitatge nou lliure,71.8
